cik,company,start_quarter,end_quarter,end_quarter_idx,start_quarter_idx,split,tensor_row,panel_cik,panel_quarter,is_positive_firm,y1,y2,y3,y4,event_date,quarters_to_event,n_observed_quarters,pct_cells_present
910521,DECKERS OUTDOOR CORP,2022Q2,2024Q1,8096,8089,test,30487,910521,2024Q1,0,0,0,0,0,,,8,86.20689655172413
910521,DECKERS OUTDOOR CORP,2022Q3,2024Q2,8097,8090,test,30488,910521,2024Q2,0,0,0,0,0,,,8,86.20689655172413
910521,DECKERS OUTDOOR CORP,2022Q4,2024Q3,8098,8091,test,30489,910521,2024Q3,0,0,0,0,0,,,8,86.20689655172413
910521,DECKERS OUTDOOR CORP,2023Q1,2024Q4,8099,8092,test,30490,910521,2024Q4,0,0,0,0,0,,,8,86.20689655172413
910638,3D SYSTEMS CORP,2020Q2,2022Q1,8088,8081,test,30491,910638,2022Q1,0,0,0,0,0,,,8,99.56896551724138
910638,3D SYSTEMS CORP,2020Q3,2022Q2,8089,8082,test,30492,910638,2022Q2,0,0,0,0,0,,,8,99.56896551724138
910638,3D SYSTEMS CORP,2020Q4,2022Q3,8090,8083,test,30493,910638,2022Q3,0,0,0,0,0,,,8,97.84482758620688
910638,3D SYSTEMS CORP,2021Q1,2022Q4,8091,8084,test,30494,910638,2022Q4,0,0,0,0,0,,,8,96.1206896551724
910638,3D SYSTEMS CORP,2021Q2,2023Q1,8092,8085,test,30495,910638,2023Q1,0,0,0,0,0,,,8,94.39655172413794
910638,3D SYSTEMS CORP,2021Q3,2023Q2,8093,8086,test,30496,910638,2023Q2,0,0,0,0,0,,,8,92.67241379310344
910638,3D SYSTEMS CORP,2021Q4,2023Q3,8094,8087,test,30497,910638,2023Q3,0,0,0,0,0,,,8,91.3793103448276
910638,3D SYSTEMS CORP,2022Q1,2023Q4,8095,8088,test,30498,910638,2023Q4,0,0,0,0,0,,,8,89.65517241379311
910638,3D SYSTEMS CORP,2022Q2,2024Q1,8096,8089,test,30499,910638,2024Q1,0,0,0,0,0,,,8,87.93103448275862
910638,3D SYSTEMS CORP,2022Q3,2024Q2,8097,8090,test,30500,910638,2024Q2,0,0,0,0,0,,,8,86.20689655172413
910638,3D SYSTEMS CORP,2022Q4,2024Q3,8098,8091,test,30501,910638,2024Q3,0,0,0,0,0,,,8,86.20689655172413
910638,3D SYSTEMS CORP,2023Q1,2024Q4,8099,8092,test,30502,910638,2024Q4,0,0,0,0,0,,,8,87.5
911147,CENTURY CASINOS INC /CO/,2020Q2,2022Q1,8088,8081,test,30503,911147,2022Q1,0,0,0,0,0,,,8,89.65517241379311
911147,CENTURY CASINOS INC /CO/,2020Q3,2022Q2,8089,8082,test,30504,911147,2022Q2,0,0,0,0,0,,,8,89.65517241379311
911147,CENTURY CASINOS INC /CO/,2020Q4,2022Q3,8090,8083,test,30505,911147,2022Q3,0,0,0,0,0,,,8,89.65517241379311
911147,CENTURY CASINOS INC /CO/,2021Q1,2022Q4,8091,8084,test,30506,911147,2022Q4,0,0,0,0,0,,,8,89.65517241379311
911147,CENTURY CASINOS INC /CO/,2021Q2,2023Q1,8092,8085,test,30507,911147,2023Q1,0,0,0,0,0,,,8,89.65517241379311
911147,CENTURY CASINOS INC /CO/,2021Q3,2023Q2,8093,8086,test,30508,911147,2023Q2,0,0,0,0,0,,,8,89.65517241379311
911147,CENTURY CASINOS INC /CO/,2021Q4,2023Q3,8094,8087,test,30509,911147,2023Q3,0,0,0,0,0,,,8,89.65517241379311
911147,CENTURY CASINOS INC /CO/,2022Q1,2023Q4,8095,8088,test,30510,911147,2023Q4,0,0,0,0,0,,,8,89.65517241379311
911147,CENTURY CASINOS INC /CO/,2022Q2,2024Q1,8096,8089,test,30511,911147,2024Q1,0,0,0,0,0,,,8,89.65517241379311
911147,CENTURY CASINOS INC /CO/,2022Q3,2024Q2,8097,8090,test,30512,911147,2024Q2,0,0,0,0,0,,,8,89.65517241379311
911147,CENTURY CASINOS INC /CO/,2022Q4,2024Q3,8098,8091,test,30513,911147,2024Q3,0,0,0,0,0,,,8,89.65517241379311
911147,CENTURY CASINOS INC /CO/,2023Q1,2024Q4,8099,8092,test,30514,911147,2024Q4,0,0,0,0,0,,,8,89.65517241379311
911177,CASELLA WASTE SYSTEMS INC,2020Q2,2022Q1,8088,8081,test,30515,911177,2022Q1,0,0,0,0,0,,,8,86.20689655172413
911177,CASELLA WASTE SYSTEMS INC,2020Q3,2022Q2,8089,8082,test,30516,911177,2022Q2,0,0,0,0,0,,,8,86.20689655172413
911177,CASELLA WASTE SYSTEMS INC,2020Q4,2022Q3,8090,8083,test,30517,911177,2022Q3,0,0,0,0,0,,,8,86.20689655172413
911177,CASELLA WASTE SYSTEMS INC,2021Q1,2022Q4,8091,8084,test,30518,911177,2022Q4,0,0,0,0,0,,,8,86.20689655172413
911177,CASELLA WASTE SYSTEMS INC,2021Q2,2023Q1,8092,8085,test,30519,911177,2023Q1,0,0,0,0,0,,,8,86.20689655172413
911177,CASELLA WASTE SYSTEMS INC,2021Q3,2023Q2,8093,8086,test,30520,911177,2023Q2,0,0,0,0,0,,,8,86.20689655172413
911177,CASELLA WASTE SYSTEMS INC,2021Q4,2023Q3,8094,8087,test,30521,911177,2023Q3,0,0,0,0,0,,,8,86.20689655172413
911177,CASELLA WASTE SYSTEMS INC,2022Q1,2023Q4,8095,8088,test,30522,911177,2023Q4,0,0,0,0,0,,,8,86.20689655172413
911177,CASELLA WASTE SYSTEMS INC,2022Q2,2024Q1,8096,8089,test,30523,911177,2024Q1,0,0,0,0,0,,,8,86.20689655172413
911177,CASELLA WASTE SYSTEMS INC,2022Q3,2024Q2,8097,8090,test,30524,911177,2024Q2,0,0,0,0,0,,,8,86.20689655172413
911177,CASELLA WASTE SYSTEMS INC,2022Q4,2024Q3,8098,8091,test,30525,911177,2024Q3,0,0,0,0,0,,,8,86.20689655172413
911177,CASELLA WASTE SYSTEMS INC,2023Q1,2024Q4,8099,8092,test,30526,911177,2024Q4,0,0,0,0,0,,,8,86.20689655172413
911216,PALATIN TECHNOLOGIES INC,2020Q2,2022Q1,8088,8081,test,30527,911216,2022Q1,0,0,0,0,0,,,8,85.34482758620689
911216,PALATIN TECHNOLOGIES INC,2020Q3,2022Q2,8089,8082,test,30528,911216,2022Q2,0,0,0,0,0,,,8,86.20689655172413
911216,PALATIN TECHNOLOGIES INC,2020Q4,2022Q3,8090,8083,test,30529,911216,2022Q3,0,0,0,0,0,,,8,86.20689655172413
911216,PALATIN TECHNOLOGIES INC,2021Q1,2022Q4,8091,8084,test,30530,911216,2022Q4,0,0,0,0,0,,,8,86.20689655172413
911216,PALATIN TECHNOLOGIES INC,2021Q2,2023Q1,8092,8085,test,30531,911216,2023Q1,0,0,0,0,0,,,8,86.20689655172413
911216,PALATIN TECHNOLOGIES INC,2021Q3,2023Q2,8093,8086,test,30532,911216,2023Q2,0,0,0,0,0,,,8,86.20689655172413
911216,PALATIN TECHNOLOGIES INC,2021Q4,2023Q3,8094,8087,test,30533,911216,2023Q3,0,0,0,0,0,,,8,86.20689655172413
911216,PALATIN TECHNOLOGIES INC,2022Q1,2023Q4,8095,8088,test,30534,911216,2023Q4,0,0,0,0,0,,,8,86.20689655172413
911216,PALATIN TECHNOLOGIES INC,2022Q2,2024Q1,8096,8089,test,30535,911216,2024Q1,0,0,0,0,0,,,8,86.20689655172413
911216,PALATIN TECHNOLOGIES INC,2022Q3,2024Q2,8097,8090,test,30536,911216,2024Q2,0,0,0,0,0,,,8,85.77586206896551
911216,PALATIN TECHNOLOGIES INC,2022Q4,2024Q3,8098,8091,test,30537,911216,2024Q3,0,0,0,0,0,,,8,84.48275862068965
911216,PALATIN TECHNOLOGIES INC,2023Q1,2024Q4,8099,8092,test,30538,911216,2024Q4,0,0,0,0,0,,,8,83.1896551724138
91142,SMITH A O CORP,2020Q2,2022Q1,8088,8081,test,30539,91142,2022Q1,0,0,0,0,0,,,8,100.0
91142,SMITH A O CORP,2020Q3,2022Q2,8089,8082,test,30540,91142,2022Q2,0,0,0,0,0,,,8,100.0
91142,SMITH A O CORP,2020Q4,2022Q3,8090,8083,test,30541,91142,2022Q3,0,0,0,0,0,,,8,100.0
91142,SMITH A O CORP,2021Q1,2022Q4,8091,8084,test,30542,91142,2022Q4,0,0,0,0,0,,,8,100.0
91142,SMITH A O CORP,2021Q2,2023Q1,8092,8085,test,30543,91142,2023Q1,0,0,0,0,0,,,8,100.0
91142,SMITH A O CORP,2021Q3,2023Q2,8093,8086,test,30544,91142,2023Q2,0,0,0,0,0,,,8,100.0
91142,SMITH A O CORP,2021Q4,2023Q3,8094,8087,test,30545,91142,2023Q3,0,0,0,0,0,,,8,100.0
91142,SMITH A O CORP,2022Q1,2023Q4,8095,8088,test,30546,91142,2023Q4,0,0,0,0,0,,,8,100.0
91142,SMITH A O CORP,2022Q2,2024Q1,8096,8089,test,30547,91142,2024Q1,0,0,0,0,0,,,8,100.0
91142,SMITH A O CORP,2022Q3,2024Q2,8097,8090,test,30548,91142,2024Q2,0,0,0,0,0,,,8,100.0
91142,SMITH A O CORP,2022Q4,2024Q3,8098,8091,test,30549,91142,2024Q3,0,0,0,0,0,,,8,100.0
91142,SMITH A O CORP,2023Q1,2024Q4,8099,8092,test,30550,91142,2024Q4,0,0,0,0,0,,,8,100.0
912061,NATURAL HEALTH TRENDS CORP,2020Q2,2022Q1,8088,8081,test,30551,912061,2022Q1,0,0,0,0,0,,,8,75.86206896551724
912061,NATURAL HEALTH TRENDS CORP,2020Q3,2022Q2,8089,8082,test,30552,912061,2022Q2,0,0,0,0,0,,,8,75.86206896551724
912061,NATURAL HEALTH TRENDS CORP,2020Q4,2022Q3,8090,8083,test,30553,912061,2022Q3,0,0,0,0,0,,,8,75.86206896551724
912061,NATURAL HEALTH TRENDS CORP,2021Q1,2022Q4,8091,8084,test,30554,912061,2022Q4,0,0,0,0,0,,,8,75.86206896551724
912061,NATURAL HEALTH TRENDS CORP,2021Q2,2023Q1,8092,8085,test,30555,912061,2023Q1,0,0,0,0,0,,,8,75.86206896551724
912061,NATURAL HEALTH TRENDS CORP,2021Q3,2023Q2,8093,8086,test,30556,912061,2023Q2,0,0,0,0,0,,,8,75.86206896551724
912061,NATURAL HEALTH TRENDS CORP,2021Q4,2023Q3,8094,8087,test,30557,912061,2023Q3,0,0,0,0,0,,,8,75.86206896551724
912061,NATURAL HEALTH TRENDS CORP,2022Q1,2023Q4,8095,8088,test,30558,912061,2023Q4,0,0,0,0,0,,,8,75.86206896551724
912061,NATURAL HEALTH TRENDS CORP,2022Q2,2024Q1,8096,8089,test,30559,912061,2024Q1,0,0,0,0,0,,,8,75.86206896551724
912061,NATURAL HEALTH TRENDS CORP,2022Q3,2024Q2,8097,8090,test,30560,912061,2024Q2,0,0,0,0,0,,,8,75.86206896551724
912061,NATURAL HEALTH TRENDS CORP,2022Q4,2024Q3,8098,8091,test,30561,912061,2024Q3,0,0,0,0,0,,,8,75.86206896551724
912061,NATURAL HEALTH TRENDS CORP,2023Q1,2024Q4,8099,8092,test,30562,912061,2024Q4,0,0,0,0,0,,,8,75.86206896551724
912093,VIAVI SOLUTIONS INC.,2020Q2,2022Q1,8088,8081,test,30563,912093,2022Q1,0,0,0,0,0,,,8,96.98275862068964
912093,VIAVI SOLUTIONS INC.,2020Q3,2022Q2,8089,8082,test,30564,912093,2022Q2,0,0,0,0,0,,,8,96.98275862068964
912093,VIAVI SOLUTIONS INC.,2020Q4,2022Q3,8090,8083,test,30565,912093,2022Q3,0,0,0,0,0,,,8,96.98275862068964
912093,VIAVI SOLUTIONS INC.,2021Q1,2022Q4,8091,8084,test,30566,912093,2022Q4,0,0,0,0,0,,,8,96.98275862068964
912093,VIAVI SOLUTIONS INC.,2021Q2,2023Q1,8092,8085,test,30567,912093,2023Q1,0,0,0,0,0,,,8,97.41379310344828
912093,VIAVI SOLUTIONS INC.,2021Q3,2023Q2,8093,8086,test,30568,912093,2023Q2,0,0,0,0,0,,,8,97.41379310344828
912093,VIAVI SOLUTIONS INC.,2021Q4,2023Q3,8094,8087,test,30569,912093,2023Q3,0,0,0,0,0,,,8,97.41379310344828
912093,VIAVI SOLUTIONS INC.,2022Q1,2023Q4,8095,8088,test,30570,912093,2023Q4,0,0,0,0,0,,,8,97.41379310344828
912093,VIAVI SOLUTIONS INC.,2022Q2,2024Q1,8096,8089,test,30571,912093,2024Q1,0,0,0,0,0,,,8,97.41379310344828
912093,VIAVI SOLUTIONS INC.,2022Q3,2024Q2,8097,8090,test,30572,912093,2024Q2,0,0,0,0,0,,,8,97.41379310344828
912093,VIAVI SOLUTIONS INC.,2022Q4,2024Q3,8098,8091,test,30573,912093,2024Q3,0,0,0,0,0,,,8,97.41379310344828
912093,VIAVI SOLUTIONS INC.,2023Q1,2024Q4,8099,8092,test,30574,912093,2024Q4,0,0,0,0,0,,,8,97.41379310344828
912463,GUESS INC,2020Q2,2022Q1,8088,8081,test,30575,912463,2022Q1,0,0,0,0,0,,,8,93.10344827586206
912463,GUESS INC,2020Q3,2022Q2,8089,8082,test,30576,912463,2022Q2,0,0,0,0,0,,,8,91.3793103448276
912463,GUESS INC,2020Q4,2022Q3,8090,8083,test,30577,912463,2022Q3,0,0,0,0,0,,,8,91.3793103448276
912463,GUESS INC,2021Q1,2022Q4,8091,8084,test,30578,912463,2022Q4,0,0,0,0,0,,,8,89.65517241379311
912463,GUESS INC,2021Q2,2023Q1,8092,8085,test,30579,912463,2023Q1,0,0,0,0,0,,,8,87.93103448275862
912463,GUESS INC,2021Q3,2023Q2,8093,8086,test,30580,912463,2023Q2,0,0,0,0,0,,,8,86.20689655172413
912463,GUESS INC,2021Q4,2023Q3,8094,8087,test,30581,912463,2023Q3,0,0,0,0,0,,,8,86.20689655172413
912463,GUESS INC,2022Q1,2023Q4,8095,8088,test,30582,912463,2023Q4,0,0,0,0,0,,,8,86.20689655172413
912463,GUESS INC,2022Q2,2024Q1,8096,8089,test,30583,912463,2024Q1,0,0,0,0,0,,,8,86.20689655172413
912463,GUESS INC,2022Q3,2024Q2,8097,8090,test,30584,912463,2024Q2,0,0,0,0,0,,,8,86.20689655172413
912463,GUESS INC,2022Q4,2024Q3,8098,8091,test,30585,912463,2024Q3,0,0,0,0,0,,,8,86.20689655172413
912463,GUESS INC,2023Q1,2024Q4,8099,8092,test,30586,912463,2024Q4,0,0,0,0,0,,,8,86.20689655172413
912562,"GIBRALTAR INDUSTRIES, INC.",2020Q2,2022Q1,8088,8081,test,30587,912562,2022Q1,0,0,0,0,0,,,8,89.65517241379311
912562,"GIBRALTAR INDUSTRIES, INC.",2020Q3,2022Q2,8089,8082,test,30588,912562,2022Q2,0,0,0,0,0,,,8,88.79310344827587
912562,"GIBRALTAR INDUSTRIES, INC.",2020Q4,2022Q3,8090,8083,test,30589,912562,2022Q3,0,0,0,0,0,,,8,87.93103448275862
912562,"GIBRALTAR INDUSTRIES, INC.",2021Q1,2022Q4,8091,8084,test,30590,912562,2022Q4,0,0,0,0,0,,,8,87.06896551724138
912562,"GIBRALTAR INDUSTRIES, INC.",2021Q2,2023Q1,8092,8085,test,30591,912562,2023Q1,0,0,0,0,0,,,8,86.20689655172413
912562,"GIBRALTAR INDUSTRIES, INC.",2021Q3,2023Q2,8093,8086,test,30592,912562,2023Q2,0,0,0,0,0,,,8,86.20689655172413
912562,"GIBRALTAR INDUSTRIES, INC.",2021Q4,2023Q3,8094,8087,test,30593,912562,2023Q3,0,0,0,0,0,,,8,86.20689655172413
912562,"GIBRALTAR INDUSTRIES, INC.",2022Q1,2023Q4,8095,8088,test,30594,912562,2023Q4,0,0,0,0,0,,,8,86.20689655172413
912562,"GIBRALTAR INDUSTRIES, INC.",2022Q2,2024Q1,8096,8089,test,30595,912562,2024Q1,0,0,0,0,0,,,8,87.06896551724138
912562,"GIBRALTAR INDUSTRIES, INC.",2022Q3,2024Q2,8097,8090,test,30596,912562,2024Q2,0,0,0,0,0,,,8,87.93103448275862
912562,"GIBRALTAR INDUSTRIES, INC.",2022Q4,2024Q3,8098,8091,test,30597,912562,2024Q3,0,0,0,0,0,,,8,88.79310344827587
912562,"GIBRALTAR INDUSTRIES, INC.",2023Q1,2024Q4,8099,8092,test,30598,912562,2024Q4,0,0,0,0,0,,,8,89.65517241379311
912603,"RADIUS RECYCLING, INC.",2020Q2,2022Q1,8088,8081,test,30599,912603,2022Q1,0,0,0,0,0,,,8,86.20689655172413
912603,"RADIUS RECYCLING, INC.",2020Q3,2022Q2,8089,8082,test,30600,912603,2022Q2,0,0,0,0,0,,,8,86.20689655172413
912603,"RADIUS RECYCLING, INC.",2020Q4,2022Q3,8090,8083,test,30601,912603,2022Q3,0,0,0,0,0,,,8,87.93103448275862
912603,"RADIUS RECYCLING, INC.",2021Q1,2022Q4,8091,8084,test,30602,912603,2022Q4,0,0,0,0,0,,,8,89.65517241379311
912603,"RADIUS RECYCLING, INC.",2021Q2,2023Q1,8092,8085,test,30603,912603,2023Q1,0,0,0,0,0,,,8,91.3793103448276
912603,"RADIUS RECYCLING, INC.",2021Q3,2023Q2,8093,8086,test,30604,912603,2023Q2,0,0,0,0,0,,,8,91.3793103448276
912603,"RADIUS RECYCLING, INC.",2021Q4,2023Q3,8094,8087,test,30605,912603,2023Q3,0,0,0,0,0,,,8,93.10344827586206
912603,"RADIUS RECYCLING, INC.",2022Q1,2023Q4,8095,8088,test,30606,912603,2023Q4,0,0,0,0,0,,,8,94.82758620689656
912603,"RADIUS RECYCLING, INC.",2022Q2,2024Q1,8096,8089,test,30607,912603,2024Q1,0,0,0,0,0,,,8,96.55172413793105
912603,"RADIUS RECYCLING, INC.",2022Q3,2024Q2,8097,8090,test,30608,912603,2024Q2,0,0,0,0,0,,,8,96.55172413793105
912603,"RADIUS RECYCLING, INC.",2022Q4,2024Q3,8098,8091,test,30609,912603,2024Q3,0,0,0,0,0,,,8,96.55172413793105
912603,"RADIUS RECYCLING, INC.",2023Q1,2024Q4,8099,8092,test,30610,912603,2024Q4,0,0,0,0,0,,,8,96.55172413793105
912615,URBAN OUTFITTERS INC,2020Q2,2022Q1,8088,8081,test,30611,912615,2022Q1,0,0,0,0,0,,,8,87.5
912615,URBAN OUTFITTERS INC,2020Q3,2022Q2,8089,8082,test,30612,912615,2022Q2,0,0,0,0,0,,,8,87.06896551724138
912615,URBAN OUTFITTERS INC,2020Q4,2022Q3,8090,8083,test,30613,912615,2022Q3,0,0,0,0,0,,,8,86.63793103448276
912615,URBAN OUTFITTERS INC,2021Q1,2022Q4,8091,8084,test,30614,912615,2022Q4,0,0,0,0,0,,,8,86.20689655172413
912615,URBAN OUTFITTERS INC,2021Q2,2023Q1,8092,8085,test,30615,912615,2023Q1,0,0,0,0,0,,,8,86.20689655172413
912615,URBAN OUTFITTERS INC,2021Q3,2023Q2,8093,8086,test,30616,912615,2023Q2,0,0,0,0,0,,,8,86.20689655172413
912615,URBAN OUTFITTERS INC,2021Q4,2023Q3,8094,8087,test,30617,912615,2023Q3,0,0,0,0,0,,,8,86.20689655172413
912615,URBAN OUTFITTERS INC,2022Q1,2023Q4,8095,8088,test,30618,912615,2023Q4,0,0,0,0,0,,,8,86.20689655172413
912615,URBAN OUTFITTERS INC,2022Q2,2024Q1,8096,8089,test,30619,912615,2024Q1,0,0,0,0,0,,,8,86.20689655172413
912615,URBAN OUTFITTERS INC,2022Q3,2024Q2,8097,8090,test,30620,912615,2024Q2,0,0,0,0,0,,,8,86.20689655172413
912615,URBAN OUTFITTERS INC,2022Q4,2024Q3,8098,8091,test,30621,912615,2024Q3,0,0,0,0,0,,,8,86.20689655172413
912615,URBAN OUTFITTERS INC,2023Q1,2024Q4,8099,8092,test,30622,912615,2024Q4,0,0,0,0,0,,,8,86.20689655172413
912728,FORWARD AIR CORP,2020Q2,2022Q1,8088,8081,test,30623,912728,2022Q1,0,0,0,0,0,,,8,82.32758620689656
912728,FORWARD AIR CORP,2020Q3,2022Q2,8089,8082,test,30624,912728,2022Q2,0,0,0,0,0,,,8,81.89655172413794
912728,FORWARD AIR CORP,2020Q4,2022Q3,8090,8083,test,30625,912728,2022Q3,0,0,0,0,0,,,8,83.62068965517241
912728,FORWARD AIR CORP,2021Q1,2022Q4,8091,8084,test,30626,912728,2022Q4,0,0,0,0,0,,,8,83.62068965517241
912728,FORWARD AIR CORP,2021Q2,2023Q1,8092,8085,test,30627,912728,2023Q1,0,0,0,0,0,,,8,83.62068965517241
912728,FORWARD AIR CORP,2021Q3,2023Q2,8093,8086,test,30628,912728,2023Q2,0,0,0,0,0,,,8,83.62068965517241
912728,FORWARD AIR CORP,2021Q4,2023Q3,8094,8087,test,30629,912728,2023Q3,0,0,0,0,0,,,8,85.77586206896551
912728,FORWARD AIR CORP,2022Q1,2023Q4,8095,8088,test,30630,912728,2023Q4,0,0,0,0,0,,,8,85.77586206896551
912728,FORWARD AIR CORP,2022Q2,2024Q1,8096,8089,test,30631,912728,2024Q1,0,0,0,0,0,,,8,85.77586206896551
912728,FORWARD AIR CORP,2022Q3,2024Q2,8097,8090,test,30632,912728,2024Q2,0,0,0,0,0,,,8,85.77586206896551
912728,FORWARD AIR CORP,2022Q4,2024Q3,8098,8091,test,30633,912728,2024Q3,0,0,0,0,0,,,8,86.20689655172413
912728,FORWARD AIR CORP,2023Q1,2024Q4,8099,8092,test,30634,912728,2024Q4,0,0,0,0,0,,,8,86.20689655172413
912752,"Sinclair Broadcast Group, LLC",2020Q2,2022Q1,8088,8081,test,30635,912752,2022Q1,0,0,0,0,0,,,8,82.75862068965517
912752,"Sinclair Broadcast Group, LLC",2020Q3,2022Q2,8089,8082,test,30636,912752,2022Q2,0,0,0,0,0,,,8,82.75862068965517
912752,"Sinclair Broadcast Group, LLC",2020Q4,2022Q3,8090,8083,test,30637,912752,2022Q3,0,0,0,0,0,,,8,82.75862068965517
912752,"Sinclair Broadcast Group, LLC",2021Q1,2022Q4,8091,8084,test,30638,912752,2022Q4,0,0,0,0,0,,,8,82.75862068965517
912752,"Sinclair Broadcast Group, LLC",2021Q2,2023Q1,8092,8085,test,30639,912752,2023Q1,0,0,0,0,0,,,8,82.75862068965517
912766,"LAUREATE EDUCATION, INC.",2020Q2,2022Q1,8088,8081,test,30640,912766,2022Q1,0,0,0,0,0,,,8,86.20689655172413
912766,"LAUREATE EDUCATION, INC.",2020Q3,2022Q2,8089,8082,test,30641,912766,2022Q2,0,0,0,0,0,,,8,86.20689655172413
912766,"LAUREATE EDUCATION, INC.",2020Q4,2022Q3,8090,8083,test,30642,912766,2022Q3,0,0,0,0,0,,,8,86.20689655172413
912766,"LAUREATE EDUCATION, INC.",2021Q1,2022Q4,8091,8084,test,30643,912766,2022Q4,0,0,0,0,0,,,8,86.20689655172413
912766,"LAUREATE EDUCATION, INC.",2021Q2,2023Q1,8092,8085,test,30644,912766,2023Q1,0,0,0,0,0,,,8,86.20689655172413
912766,"LAUREATE EDUCATION, INC.",2021Q3,2023Q2,8093,8086,test,30645,912766,2023Q2,0,0,0,0,0,,,8,86.20689655172413
912766,"LAUREATE EDUCATION, INC.",2021Q4,2023Q3,8094,8087,test,30646,912766,2023Q3,0,0,0,0,0,,,8,86.20689655172413
912766,"LAUREATE EDUCATION, INC.",2022Q1,2023Q4,8095,8088,test,30647,912766,2023Q4,0,0,0,0,0,,,8,86.20689655172413
912766,"LAUREATE EDUCATION, INC.",2022Q2,2024Q1,8096,8089,test,30648,912766,2024Q1,0,0,0,0,0,,,8,86.20689655172413
912766,"LAUREATE EDUCATION, INC.",2022Q3,2024Q2,8097,8090,test,30649,912766,2024Q2,0,0,0,0,0,,,8,86.20689655172413
912766,"LAUREATE EDUCATION, INC.",2022Q4,2024Q3,8098,8091,test,30650,912766,2024Q3,0,0,0,0,0,,,8,86.20689655172413
912766,"LAUREATE EDUCATION, INC.",2023Q1,2024Q4,8099,8092,test,30651,912766,2024Q4,0,0,0,0,0,,,8,86.20689655172413
912767,UFP INDUSTRIES INC,2020Q2,2022Q1,8088,8081,test,30652,912767,2022Q1,0,0,0,0,0,,,8,100.0
912767,UFP INDUSTRIES INC,2020Q3,2022Q2,8089,8082,test,30653,912767,2022Q2,0,0,0,0,0,,,8,100.0
912767,UFP INDUSTRIES INC,2020Q4,2022Q3,8090,8083,test,30654,912767,2022Q3,0,0,0,0,0,,,8,100.0
912767,UFP INDUSTRIES INC,2021Q1,2022Q4,8091,8084,test,30655,912767,2022Q4,0,0,0,0,0,,,8,100.0
912767,UFP INDUSTRIES INC,2021Q2,2023Q1,8092,8085,test,30656,912767,2023Q1,0,0,0,0,0,,,8,100.0
912767,UFP INDUSTRIES INC,2021Q3,2023Q2,8093,8086,test,30657,912767,2023Q2,0,0,0,0,0,,,8,100.0
912767,UFP INDUSTRIES INC,2021Q4,2023Q3,8094,8087,test,30658,912767,2023Q3,0,0,0,0,0,,,8,100.0
912767,UFP INDUSTRIES INC,2022Q1,2023Q4,8095,8088,test,30659,912767,2023Q4,0,0,0,0,0,,,8,100.0
912767,UFP INDUSTRIES INC,2022Q2,2024Q1,8096,8089,test,30660,912767,2024Q1,0,0,0,0,0,,,8,100.0
912767,UFP INDUSTRIES INC,2022Q3,2024Q2,8097,8090,test,30661,912767,2024Q2,0,0,0,0,0,,,8,100.0
912767,UFP INDUSTRIES INC,2022Q4,2024Q3,8098,8091,test,30662,912767,2024Q3,0,0,0,0,0,,,8,100.0
912767,UFP INDUSTRIES INC,2023Q1,2024Q4,8099,8092,test,30663,912767,2024Q4,0,0,0,0,0,,,8,100.0
913142,BELDEN INC.,2020Q2,2022Q1,8088,8081,test,30664,913142,2022Q1,0,0,0,0,0,,,8,86.20689655172413
913142,BELDEN INC.,2020Q3,2022Q2,8089,8082,test,30665,913142,2022Q2,0,0,0,0,0,,,8,86.20689655172413
913142,BELDEN INC.,2020Q4,2022Q3,8090,8083,test,30666,913142,2022Q3,0,0,0,0,0,,,8,86.20689655172413
913142,BELDEN INC.,2021Q1,2022Q4,8091,8084,test,30667,913142,2022Q4,0,0,0,0,0,,,8,86.20689655172413
913142,BELDEN INC.,2021Q2,2023Q1,8092,8085,test,30668,913142,2023Q1,0,0,0,0,0,,,8,86.20689655172413
913142,BELDEN INC.,2021Q3,2023Q2,8093,8086,test,30669,913142,2023Q2,0,0,0,0,0,,,8,86.20689655172413
913142,BELDEN INC.,2021Q4,2023Q3,8094,8087,test,30670,913142,2023Q3,0,0,0,0,0,,,8,86.20689655172413
913142,BELDEN INC.,2022Q1,2023Q4,8095,8088,test,30671,913142,2023Q4,0,0,0,0,0,,,8,86.20689655172413
913142,BELDEN INC.,2022Q2,2024Q1,8096,8089,test,30672,913142,2024Q1,0,0,0,0,0,,,8,86.20689655172413
913142,BELDEN INC.,2022Q3,2024Q2,8097,8090,test,30673,913142,2024Q2,0,0,0,0,0,,,8,86.20689655172413
913142,BELDEN INC.,2022Q4,2024Q3,8098,8091,test,30674,913142,2024Q3,0,0,0,0,0,,,8,86.20689655172413
913142,BELDEN INC.,2023Q1,2024Q4,8099,8092,test,30675,913142,2024Q4,0,0,0,0,0,,,8,86.20689655172413
913241,"STEVEN MADDEN, LTD.",2020Q2,2022Q1,8088,8081,test,30676,913241,2022Q1,0,0,0,0,0,,,8,82.75862068965517
913241,"STEVEN MADDEN, LTD.",2020Q3,2022Q2,8089,8082,test,30677,913241,2022Q2,0,0,0,0,0,,,8,82.75862068965517
913241,"STEVEN MADDEN, LTD.",2020Q4,2022Q3,8090,8083,test,30678,913241,2022Q3,0,0,0,0,0,,,8,82.75862068965517
913241,"STEVEN MADDEN, LTD.",2021Q1,2022Q4,8091,8084,test,30679,913241,2022Q4,0,0,0,0,0,,,8,82.75862068965517
